experiment,experiment_dir,model,category,gpu_name,auroc,aupr,global_auroc,precision,recall,f1,accuracy,mean_latency_ms,throughput_fps,threshold_value,warmup_frames,calibration_frames,streaming_frames,mean_score_ok,mean_score_ng,_report_mtime_ns,_report_size,_frames_mtime_ns,_frames_size
coldstart_stfpm_real_iad_switch,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_switch,stfpm,switch,NVIDIA L4,0.5495897683397684,0.7725255384408383,0.5530787483912484,1.0,0.0077220077220077,0.0153256704980842,0.276056338028169,6.040973526770474,33.147382204022854,0.1311155259609222,200,100,710,0.1029594220453873,0.1045621508538262,1779031138176690200,2543,1779031138179729200,220961
coldstart_stfpm_real_iad_tape,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_tape,stfpm,tape,NVIDIA L4,0.5496634615384616,0.7597558700695937,0.5562211538461539,1.0,0.0192307692307692,0.0377358490566037,0.2916666666666667,6.094784972210871,34.6867376210524,0.1124642938375473,200,100,720,0.0938845361769199,0.0950275717016596,1779031146897542500,2537,1779031146853582200,220483
coldstart_stfpm_real_iad_terminalblock,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_terminalblock,stfpm,terminalblock,NVIDIA L4,0.44830829950614,0.7160142973037142,0.44526129589677,0.7142857142857143,0.0095602294455066,0.0188679245283018,0.2676056338028169,5.972846109855543,34.59850634244418,0.1611920595169067,200,100,710,0.1401300795256772,0.1388598650010092,1779031138395130600,2568,1779031138384123100,227953
coldstart_stfpm_real_iad_toothbrush,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_toothbrush,stfpm,toothbrush,NVIDIA L4,0.7044684193121693,0.8803752958727662,0.6993789269179894,1.0,0.134765625,0.2375215146299483,0.3680456490727532,5.998155847362812,31.656588895909376,0.1090659946203231,200,100,701,0.0757805502052029,0.0869857457000762,1779031151009602100,2542,1779031151033585900,222894
coldstart_stfpm_real_iad_toy,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_toy,stfpm,toy,NVIDIA L4,0.5231493435557234,0.7430328074254802,0.5156613105050947,0.6666666666666666,0.0039525691699604,0.0078585461689587,0.2836879432624113,5.947187001428645,33.209569667710994,0.1648860722780227,200,100,705,0.1318896185213597,0.1327796469151738,1779031139038350000,2552,1779031139023054400,216706
coldstart_stfpm_real_iad_toy_brick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_toy_brick,stfpm,toy_brick,NVIDIA L4,0.5860994595466644,0.7956451459755342,0.5803521013148343,1.0,0.033596837944664,0.0650095602294455,0.3034188034188034,6.012330178059386,27.061253373909786,0.1026327311992645,200,100,702,0.0783788350467779,0.0814652957920382,1779031139232914300,2548,1779031139256129500,222138
coldstart_stfpm_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_transistor1,stfpm,transistor1,NVIDIA L4,0.5306435498683029,0.74186824717561,0.5378692313126319,0.75,0.0059642147117296,0.0118343195266272,0.2842857142857143,6.285125867144155,32.80254029128879,0.1102790981531143,200,100,700,0.090766821907559,0.0917980606347381,1779031137836671100,2551,1779031137823467800,223686
coldstart_stfpm_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_u_block,stfpm,u_block,NVIDIA L4,0.315767212817595,0.6339787341697771,0.3406360459612693,1.0,0.0200400801603206,0.0392927308447937,0.2994269340974212,6.128061555869357,31.018375559025348,0.0911387801170349,200,100,698,0.0718252854094134,0.0657632469026024,1779031139600759700,2544,1779031139578355200,219323
coldstart_stfpm_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_usb,stfpm,usb,NVIDIA L4,0.5829713642213642,0.7740912772928821,0.5738165620978121,0.7727272727272727,0.0328185328185328,0.0629629629629629,0.2873239436619718,6.149221622530937,33.01777754730233,0.128336414694786,200,100,710,0.1097080104906732,0.1119211703596428,1779031147073560400,2552,1779031147112122000,217922
coldstart_stfpm_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_usb_adaptor,stfpm,usb_adaptor,NVIDIA L4,0.5324539891361646,0.7914270785623796,0.5301448511379524,0.7727272727272727,0.0313653136531365,0.0602836879432624,0.2460881934566145,6.150801864859881,28.129956932439885,0.14080610871315,200,100,703,0.121809215880699,0.1227468955863226,1779031141366043700,2566,1779031141345082700,224463
coldstart_stfpm_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_vcpill,stfpm,vcpill,NVIDIA L4,0.8265527767993424,0.8882217402553112,0.8225362999491214,1.0,0.0019960079840319,0.0039840637450199,0.2907801418439716,6.141364371635696,30.567374707513533,0.1011170893907547,200,100,705,0.0457846694169383,0.0556257265264878,1779031145431321200,2538,1779031145408718100,219393
coldstart_stfpm_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_wooden_beads,stfpm,wooden_beads,NVIDIA L4,0.7134537364219343,0.893607707754877,0.6944117262138464,0.9230769230769232,0.0212014134275618,0.0414507772020725,0.2082738944365192,6.107239242531415,30.843134830081965,0.0913698226213455,200,100,701,0.0636009119175098,0.06956917041577,1779031138868084800,2570,1779031138849667000,225169
coldstart_stfpm_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_woodstick,stfpm,woodstick,NVIDIA L4,0.5824378109452736,0.7433431793617377,0.562592039800995,0.4,0.016,0.0307692307692307,0.2810271041369472,6.107808721808579,28.15573328799796,0.0564960576593875,200,100,701,0.0389354552665901,0.0395594460181891,1779031143953049300,2534,1779031143931593000,222229
coldstart_stfpm_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_zipper,stfpm,zipper,NVIDIA L4,0.5491442786069651,0.7459204768259988,0.5500099502487562,0.75,0.018,0.0351562499999999,0.2952924393723252,5.921378562054293,29.17880040441728,0.1352404057979583,200,100,701,0.1032091441068483,0.1048471673130989,1779031137959248800,2531,1779031137946143900,218877
coldstart_subspacead_real_iad_audiojack,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_audiojack,subspacead,audiojack,NVIDIA L4,0.8117377055752097,0.9157516475192576,0.8137972159028272,0.9453781512605042,0.4352030947775628,0.5960264900662251,0.5704225352112676,202.58003267324472,4.338425641377178,7.062069416046143,200,100,710,6.248031122079167,7.510114212331274,1779031149848286300,2597,1779031149584779500,222155
coldstart_subspacead_real_iad_bottle_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_bottle_cap,subspacead,bottle_cap,NVIDIA L4,0.9040892041748204,0.9621223781922666,0.9031107305936074,1.0,0.3268101761252446,0.4926253687315634,0.5106685633001422,206.0431160156322,4.268631069113613,6.503191947937012,200,100,703,4.727214407175779,6.309138280304911,1779031138243082400,2582,1779031138246772300,221054
coldstart_subspacead_real_iad_button_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_button_battery,subspacead,button_battery,NVIDIA L4,0.8299563475705785,0.9370624085260618,0.8323450761539356,0.9578947368421052,0.528046421663443,0.6807980049875312,0.6342857142857142,205.56797323424425,4.298945172019537,5.266279220581055,200,100,700,4.570979415393267,6.503444614447293,1779031146337846600,2604,1779031146368266800,224462
coldstart_subspacead_real_iad_end_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_end_cap,subspacead,end_cap,NVIDIA L4,0.7903423499577344,0.9034368398392408,0.7917793744716821,1.0,0.075,0.1395348837209302,0.3148148148148148,206.1629417322285,4.287927273697622,6.224381923675537,200,100,702,3.8324582878049913,4.621858149308425,1779031152168949300,2564,1779031152151038500,218023
coldstart_subspacead_real_iad_eraser,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_eraser,subspacead,eraser,NVIDIA L4,0.8499480166346769,0.945153408317348,0.8487184101087651,1.0,0.3608445297504798,0.530324400564175,0.5329593267882188,204.169575987361,4.34709496133098,7.697092533111572,200,100,713,4.51969908674558,7.334768901173304,1779031141517001200,2574,1779031141451661800,219403
coldstart_subspacead_real_iad_fire_hood,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_fire_hood,subspacead,fire_hood,NVIDIA L4,0.820332859511964,0.917101705220056,0.8198195530285083,0.9863013698630136,0.2857142857142857,0.4430769230769231,0.4865248226950354,203.8026857106392,4.173309300437727,5.402188777923584,200,100,705,3.2883497541816675,4.755183218017457,1779031149050603300,2596,1779031149307773200,220694
coldstart_subspacead_real_iad_mint,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_mint,subspacead,mint,NVIDIA L4,0.6869892386115382,0.9778418424350558,0.688405210777571,1.0,0.1141678129298486,0.2049382716049382,0.1537450722733245,203.53498376481625,4.2333705651708735,4.459784030914307,200,100,761,2.844339595121496,3.333597317686435,1779031142429764800,2573,1779031142463920300,228924
coldstart_subspacead_real_iad_mounts,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_mounts,subspacead,mounts,NVIDIA L4,0.8982190797431384,0.9641626997924672,0.8978158896242465,1.0,0.4951076320939334,0.662303664921466,0.6366197183098592,204.988986087306,4.313678437208771,7.226444721221924,200,100,710,4.662973757365241,7.443967901797211,1779031138090288600,2575,1779031138099590400,218624
coldstart_subspacead_real_iad_pcb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_pcb,subspacead,pcb,NVIDIA L4,0.8822134226411638,0.9560413046829178,0.8787727638262569,0.9907407407407408,0.4204322200392927,0.5903448275862069,0.5769230769230769,205.69483207264489,4.246237485310349,4.336484909057617,200,100,702,3.743793758085973,4.418444090601503,1779031148591522000,2583,1779031148565896900,214038
coldstart_subspacead_real_iad_phone_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_phone_battery,subspacead,phone_battery,NVIDIA L4,0.8366521863208295,0.9416460475555288,0.8365940535455708,0.9863636363636364,0.4197292069632495,0.5888738127544098,0.5671428571428572,204.8814765928753,4.213511505307805,4.954763412475586,200,100,700,3.580611772224551,5.364045236742474,1779031151864391800,2604,1779031151843680900,223586
coldstart_subspacead_real_iad_plastic_nut,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_plastic_nut,subspacead,plastic_nut,NVIDIA L4,0.767871287128713,0.8914534372207594,0.7663910891089109,0.9590163934426228,0.234,0.3762057877813504,0.4472934472934473,205.0729654672413,4.2582912165149205,6.37071704864502,200,100,702,4.835524610953756,5.8794731202125545,1779031151472159400,2589,1779031151406895800,222529
coldstart_subspacead_real_iad_plastic_plug,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_plastic_plug,subspacead,plastic_plug,NVIDIA L4,0.8622988747502367,0.9506922736505428,0.8611893995162477,0.9956140350877192,0.4416342412451361,0.6118598382749325,0.5879828326180258,205.12566770245311,4.221856959210984,4.444785118103027,200,100,699,3.541421262637989,4.5352766574124885,1779031143214336300,2604,1779031143043299700,222383
coldstart_subspacead_real_iad_porcelain_doll,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_porcelain_doll,subspacead,porcelain_doll,NVIDIA L4,0.7847396180148186,0.9195285383471749,0.7860343934637621,0.9827586206896552,0.3307543520309478,0.4949348769898697,0.5014285714285714,203.51388923289048,4.275040355349276,4.796189308166504,200,100,700,3.391061471459644,4.5143448702371325,1779031144499637300,2607,1779031144519270700,224616
coldstart_subspacead_real_iad_regulator,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_regulator,subspacead,regulator,NVIDIA L4,0.7771392081736911,0.9030353558787684,0.7754653817872209,0.9642857142857144,0.0517241379310344,0.0981818181818181,0.3111111111111111,204.0823941958554,4.33651558551371,6.292769432067871,200,100,720,4.5298800685188985,5.004300952414443,1779031152059459800,2594,1779031152040281300,223943
coldstart_subspacead_real_iad_rolled_strip_base,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_rolled_strip_base,subspacead,rolled_strip_base,NVIDIA L4,0.9819020195723374,0.991603906902803,0.9816595917317265,0.9924242424242424,0.7660818713450293,0.8646864686468647,0.8267605633802817,201.1259908267444,4.256089585813851,6.037675380706787,200,100,710,4.545620446277754,7.089381798433746,1779031144057092600,2611,1779031144082610200,229728
coldstart_subspacead_real_iad_sim_card_set,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_sim_card_set,subspacead,sim_card_set,NVIDIA L4,0.96309552215064,0.9860397992709188,0.9627574962220632,0.9846547314578004,0.7578740157480315,0.8565072302558397,0.8172804532577904,201.70235074647937,4.084561574472724,4.358651638031006,200,100,706,3.101517595426001,6.62946896947275,1779031144846901500,2600,1779031144879472100,223943
coldstart_subspacead_real_iad_switch,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_switch,subspacead,switch,NVIDIA L4,0.9055662805662806,0.9659519744694656,0.9017555501930502,0.9966329966329966,0.5714285714285714,0.7263803680981594,0.6859154929577465,203.23044541266512,4.329475804643016,6.589967727661133,200,100,710,5.791337522367637,7.475302168761441,1779031141939918100,2590,1779031141725809600,218665
coldstart_subspacead_real_iad_tape,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_tape,subspacead,tape,NVIDIA L4,0.7690384615384616,0.911324656077802,0.7692788461538461,0.9789915966386554,0.4480769230769231,0.6147757255936676,0.5944444444444444,202.3613285069661,4.38363537463431,7.562602043151855,200,100,720,5.386724048852921,8.128047136160044,1779031151217187300,2586,1779031151090619500,219666
coldstart_subspacead_real_iad_terminalblock,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_terminalblock,subspacead,terminalblock,NVIDIA L4,0.9101236183679104,0.9696705850239008,0.9030122391386592,1.0,0.372848948374761,0.5431754874651811,0.5380281690140845,204.8979095732289,4.333660002907182,8.398509979248047,200,100,710,7.192439953911113,8.409208602248825,1779031151540833000,2588,1779031151562313200,225721
coldstart_subspacead_real_iad_toothbrush,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toothbrush,subspacead,toothbrush,NVIDIA L4,0.9546647652116402,0.9831585201493148,0.9547164351851852,1.0,0.384765625,0.5557122708039492,0.550641940085592,207.4823769486084,4.233548643044128,5.767791271209717,200,100,701,3.5183373481508284,5.385531199164689,1779031141237353700,2573,1779031141264705800,220763
coldstart_subspacead_real_iad_toy,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toy,subspacead,toy,NVIDIA L4,0.8779470474904166,0.9517598957124112,0.8770333882853,1.0,0.3260869565217391,0.4918032786885246,0.5163120567375886,203.59663391775672,4.308816662342074,5.3501152992248535,200,100,705,4.2162422702540105,5.077344765305048,1779031139860833400,2569,1779031139765080100,215205
coldstart_subspacead_real_iad_toy_brick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toy_brick,subspacead,toy_brick,NVIDIA L4,0.7575976042590951,0.9011326891105824,0.7563372186819391,1.0,0.2114624505928853,0.3491027732463295,0.4316239316239316,205.534024947306,4.133836119922405,4.373679161071777,200,100,702,2.8823384861556853,3.611960087840265,1779031150715733400,2582,1779031150736068400,220135
coldstart_subspacead_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_transistor1,subspacead,transistor1,NVIDIA L4,0.9484615151729218,0.9797351086243088,0.9473161033797216,1.0,0.2246520874751491,0.3668831168831168,0.4428571428571428,204.0372981028488,4.3237937387535,6.319489002227783,200,100,700,4.067697796119651,5.958931923860584,1779031138429715100,2586,1779031138483634500,221438
coldstart_subspacead_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_u_block,subspacead,u_block,NVIDIA L4,0.5335797222585874,0.8020670240989973,0.5333732792217601,0.9859154929577464,0.1402805611222445,0.2456140350877193,0.3839541547277937,204.7710430128388,4.265249448616464,5.480246067047119,200,100,698,4.056044654031495,4.459929549383496,1779031140076391700,2592,1779031140055597800,217041
coldstart_subspacead_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_usb,subspacead,usb,NVIDIA L4,0.8415781853281853,0.9428386610338472,0.8390444015444015,1.0,0.3069498069498069,0.4697193500738552,0.4943661971830986,206.02724983800968,4.288390804995226,6.398327350616455,200,100,710,4.49177498370409,5.817139458011937,1779031140897706600,2570,1779031140875621400,215611
coldstart_subspacead_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_usb_adaptor,subspacead,usb_adaptor,NVIDIA L4,0.9618963580940156,0.9898263928399228,0.9612431528041988,0.9937238493723848,0.8763837638376384,0.931372549019608,0.9004267425320057,200.38790066426893,4.113099470949051,4.613943099975586,200,100,703,3.953367640513071,5.867948218025405,1779031143273723100,2599,1779031143299560700,222257
coldstart_subspacead_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_vcpill,subspacead,vcpill,NVIDIA L4,0.8610817580525223,0.9316840040670032,0.8604702359985911,0.927797833935018,0.5129740518962076,0.660668380462725,0.625531914893617,204.11608830065023,4.244505869276638,3.662254095077514,200,100,705,3.052622713294684,4.161303075725685,1779031150266277600,2588,1779031150153744000,218449
coldstart_subspacead_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_wooden_beads,subspacead,wooden_beads,NVIDIA L4,0.8632901452689439,0.9621810462805206,0.8631200104698338,1.0,0.0653710247349823,0.1227197346600331,0.2453637660485021,201.89263883166623,4.315984167544681,6.688587188720703,200,100,701,3.748063511318631,4.95237234666575,1779031142140529100,2588,1779031142025548100,222878
coldstart_subspacead_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_woodstick,subspacead,woodstick,NVIDIA L4,0.7272437810945274,0.8698487444795977,0.7266517412935324,0.9432624113475178,0.266,0.4149765990639625,0.4650499286733238,201.0078053224609,4.18392364388392,3.757155418395996,200,100,701,2.6056402897953395,3.3997601583004,1779031140543380900,2584,1779031140523926900,219901
coldstart_subspacead_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_zipper,subspacead,zipper,NVIDIA L4,0.9971542288557216,0.9988466483182504,0.9969701492537314,1.0,0.83,0.907103825136612,0.8787446504992867,202.0235258402712,4.19544476450135,4.76632833480835,200,100,701,2.912559486740264,6.7556742253303526,1779031140160256600,2557,1779031140184589100,216060
